path,file_type,bytes,sha256,git_status,scientific_category,proposed_action,reason,replacement_or_archive
.gitignore,none,267,e5d7049278aa80a85f7429b44a756716498e3a2fdb0f17648ae4b902fd1dc231,tracked,project_file,KEEP,Project configuration or handoff pointer.,.gitignore
GPT_REPO_HANDOFF.md,md,3560,1f795c27d085aee322ff4b5c8b3dc06ccaf10d8640804361556057834ad5895f,tracked,project_file,KEEP,Project configuration or handoff pointer.,GPT_REPO_HANDOFF.md
Note/CODEX_MDOT5_GLOBAL_FV_MASS_RESULTS.md,md,4901,a71dc0d266ea2d435457fd62f2fb5a21af7115b1b1790b2b2a2559aefa5d33eb,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_GLOBAL_FV_MASS_RESULTS.md
Note/CODEX_MDOT5_GLOBAL_F_HSFV_PRODUCTION_RESULTS.md,md,13805,8364910442a0df26fa9476826511ac464a4ba8e23a42f45ed3e1813256de389c,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_GLOBAL_F_HSFV_PRODUCTION_RESULTS.md
Note/CODEX_MDOT5_GLOBAL_PHASE_DAE_PRODUCTION_RESULTS.md,md,4656,b762d087e6d161494fcf2d59a8ddf5874f89eff1f35a85ec5b5b40d622483ac3,tracked,current_scientific_report,KEEP,Current result or cleanup report; consolidate under docs/reports/current.,docs/reports/current/
Note/CODEX_MDOT5_HOT_STATE_INTERPRETATION_AND_NEXT_PLAN.md,md,25829,9acc651d99ba52660bf6e141294374fcfb8529042d4a884e600a952a3dc29663,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_HOT_STATE_INTERPRETATION_AND_NEXT_PLAN.md
Note/CODEX_MDOT5_INDEPENDENT_OUTER_MANIFOLD_RESULTS.md,md,3710,9a0d6fed4a32b586c3073eab7653a9c4f27a242bb162629a0293e3f77f17f3ad,tracked,current_scientific_report,KEEP,Current result or cleanup report; consolidate under docs/reports/current.,docs/reports/current/
Note/CODEX_MDOT5_LOBATTO_DAE_INTERFACE_RESULTS.md,md,5421,c23c809545a45f4dfd0a06d4fbb239ed6416cd83927c95fad84469201963b17f,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_LOBATTO_DAE_INTERFACE_RESULTS.md
Note/CODEX_MDOT5_LOBATTO_HOMOTOPY_RESULTS.md,md,5895,982137dbb5f56bca3ebe2e5f4e32cb16642aa195040e2123d6382586cbc78a96,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_LOBATTO_HOMOTOPY_RESULTS.md
Note/CODEX_MDOT5_LOBATTO_INTERFACE_DEFECT_RESULTS.md,md,5842,a51c91157e316861d3f29b40cf21cd6171c5aa86e7c10c7e9a932e9959009bd5,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_LOBATTO_INTERFACE_DEFECT_RESULTS.md
Note/CODEX_MDOT5_LOBATTO_RADIAL_TRANSITION_RESULTS.md,md,5589,1d5eff871b260f0cbe800d67b60ee99eda2e6180e8cbaf94529569fffde9cbfc,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_LOBATTO_RADIAL_TRANSITION_RESULTS.md
Note/CODEX_MDOT5_LOBATTO_RESIDUAL_HOMOTOPY_RESULTS.md,md,5089,92ecc9db888f3e8d7c58287ea62ae54756687d6f844310ec2ce6665274961c8a,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_LOBATTO_RESIDUAL_HOMOTOPY_RESULTS.md
Note/CODEX_MDOT5_LOBATTO_STATE_CORRECTOR_RESULTS.md,md,5211,e6c147f815b9fc96ba4afd6cf77ab41b594d3eddb2fc15d180b14bebca09d261,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_LOBATTO_STATE_CORRECTOR_RESULTS.md
Note/CODEX_MDOT5_LOCAL_MDOT_ETA100_BLOCK_CORRECTION_RESULTS.md,md,6738,fd4a92f381112cf17dac6084f2f8bdc13b90fed210c8a9bbb6ca92344aa2e223,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_LOCAL_MDOT_ETA100_BLOCK_CORRECTION_RESULTS.md
Note/CODEX_MDOT5_LOCAL_MDOT_ETA100_COMPACT_CERTIFICATION.md,md,4006,53c58443ee57b0a09f3fe3339f3a84ca0157cfa3c3c23b4744e40879a2302191,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_LOCAL_MDOT_ETA100_COMPACT_CERTIFICATION.md
Note/CODEX_MDOT5_LOCAL_MDOT_ETA100_GRID_HOMOTOPY_RESULTS.md,md,5461,7b1e700a8d0663cdeb4a3b6a15dc35ff4059a028e0e477b53dd97fbf557fb2e6,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_LOCAL_MDOT_ETA100_GRID_HOMOTOPY_RESULTS.md
Note/CODEX_MDOT5_LOCAL_MDOT_ETA100_LOCAL_JACOBIAN_N164_RESULTS.md,md,4427,5ef3baa26c1af74f9d1614d3ec743116d47fa5088e7bb579bd21e190eaea6a49,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_LOCAL_MDOT_ETA100_LOCAL_JACOBIAN_N164_RESULTS.md
Note/CODEX_MDOT5_LOCAL_MDOT_ETA100_MESH_CERTIFICATION_RESULTS.md,md,6175,082c3ec86559a6c49df0aae3a1c463c36855f9c6fd2b59bb50a2380d038e1c36,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_LOCAL_MDOT_ETA100_MESH_CERTIFICATION_RESULTS.md
Note/CODEX_MDOT5_LOCAL_MDOT_ETA100_N168_VALIDATION_RESULTS.md,md,3299,f2057317e269dac3f28b975061328dbb517dab1b963be7204b13f759405f6523,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_LOCAL_MDOT_ETA100_N168_VALIDATION_RESULTS.md
Note/CODEX_MDOT5_LOCAL_MDOT_ETA100_REDUCED_BAND_RESULTS.md,md,4791,1da998998e97c1ac3dea95594a9cc2a1e237bf3ba4037284425126e140b7bf20,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_LOCAL_MDOT_ETA100_REDUCED_BAND_RESULTS.md
Note/CODEX_MDOT5_LOCAL_MDOT_ETA100_RESIDUAL_FLOOR_PLAN.md,md,22624,10c212a1215228d05589bc7ade376ba0570ac4b2641017cdc6028ab6bf932687,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_LOCAL_MDOT_ETA100_RESIDUAL_FLOOR_PLAN.md
Note/CODEX_MDOT5_LOCAL_MDOT_ETA100_RESIDUAL_FLOOR_SPRINT_RESULTS.md,md,7219,e293dd016ad17d9fb2cd8524022caab3c77e8232843f0a8e422aaf9837b512d1,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_LOCAL_MDOT_ETA100_RESIDUAL_FLOOR_SPRINT_RESULTS.md
Note/CODEX_MDOT5_LOCAL_MDOT_ETA95_ETA90_RESULTS.md,md,5595,bf114012d7471025ab988d49ef062a15538ba6ee126582e7d4d4ad7f3ed8d587,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_LOCAL_MDOT_ETA95_ETA90_RESULTS.md
Note/CODEX_MDOT5_LOCAL_MDOT_ETA_CONTINUATION_RESULTS.md,md,20670,33308d31a6a3b505cd779b0598170f42e5266e98f55509a7c3116642b5a9f612,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_LOCAL_MDOT_ETA_CONTINUATION_RESULTS.md
Note/CODEX_MDOT5_MASS_WIND_STATUS_AND_NEXT_PLAN_UPDATED_SHEN2014.md,md,37346,eaec3ab63b02247ba308c0389cbab95ec536ae3ba6ad1104eeecdcdcc7d5364b,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_MASS_WIND_STATUS_AND_NEXT_PLAN_UPDATED_SHEN2014.md
Note/CODEX_MDOT5_PHASE_CRITICAL_CLASSIFICATION_RESULTS.md,md,5217,639d57178501ee8e904a2b6f24f07179a562188dcfe1017dfc60afa51a104896,tracked,current_scientific_report,KEEP,Current result or cleanup report; consolidate under docs/reports/current.,docs/reports/current/
Note/CODEX_MDOT5_PHASE_CRITICAL_GLOBALIZATION_RESULTS.md,md,8629,aea9ce341facf99155a206f6e9b6c8a744aa5a34cc22ee0590da2ed82a6d895f,tracked,current_scientific_report,KEEP,Current result or cleanup report; consolidate under docs/reports/current.,docs/reports/current/
Note/CODEX_MDOT5_PHASE_DAE_EXIT_REFINEMENT_RESULTS.md,md,3018,b715638071e61c3ecac6d4cf1627e808206ab38bec79f5040b1f6233ed8e48d7,tracked,current_scientific_report,KEEP,Current result or cleanup report; consolidate under docs/reports/current.,docs/reports/current/
Note/CODEX_MDOT5_PHASE_DAE_SEGMENT_RESULTS.md,md,9137,19bdde7fe267c399df5752b298f7a4826ce45a6211b183510c98d7a70d560aec,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_PHASE_DAE_SEGMENT_RESULTS.md
Note/CODEX_MDOT5_POWERLAW_MASS_WIND_BRIDGE_RESULTS.md,md,13709,2e1d8a382070dbc791c457dbcc16277dc61b68b0c9616cae912bcc31856de2d3,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_POWERLAW_MASS_WIND_BRIDGE_RESULTS.md
Note/CODEX_MDOT5_RECTANGULAR_SOURCE_BAND_RESULTS.md,md,5579,b47dfba85eff7f379ff367231831370c848ba64fca91b182373420ad1f0fd955,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_RECTANGULAR_SOURCE_BAND_RESULTS.md
Note/CODEX_MDOT5_REDUCED_SOURCE_BAND_CORRECTOR_RESULTS.md,md,3169,00f34121c15f90f4ef9a79bb86b222cdfb3d276abe70e82e6c531f25982da16a,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_REDUCED_SOURCE_BAND_CORRECTOR_RESULTS.md
Note/CODEX_MDOT5_SHEN_DIAGNOSTIC_SPRINT_RESULTS.md,md,5265,695cc05d693b09ced8ef29c900af8ad4c099bfd175840d5db7d8e7ffcf455b84,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_SHEN_DIAGNOSTIC_SPRINT_RESULTS.md
Note/CODEX_MDOT5_SOURCE_ELEMENT_FPRIME_AUDIT_RESULTS.md,md,4653,6f32826e0169d77381fa7e3ecd4a0ec8693b152a366bbc923ccd148f6346d7c2,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_SOURCE_ELEMENT_FPRIME_AUDIT_RESULTS.md
Note/CODEX_MDOT5_SOURCE_ELEMENT_FPRIME_RESULTS.md,md,5975,03b1209faa46d19c9fda6aa5bc8bf29aed3827857eadcbd998346386be04cc33,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_SOURCE_ELEMENT_FPRIME_RESULTS.md
Note/CODEX_MDOT5_SOURCE_ELEMENT_LOBATTO_PRODUCTION_RESULTS.md,md,6994,0c16d296911cb5ea3c510bad97abff791db30f600217506f8430b3660cca72d5,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_SOURCE_ELEMENT_LOBATTO_PRODUCTION_RESULTS.md
Note/CODEX_MDOT5_SOURCE_ELEMENT_LOBATTO_SCALING_RESULTS.md,md,6267,a913110e345dc063448cf857efd7261edf37c42fdbaf7a05b22a0a0775f76b09,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_SOURCE_ELEMENT_LOBATTO_SCALING_RESULTS.md
Note/CODEX_MDOT5_SOURCE_ELEMENT_SCALED_LOCAL_SOLVE_RESULTS.md,md,5366,8c991a893e95a6da40eb7c18e306dcedeef00f71d012bd6053de0035159721ad,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_SOURCE_ELEMENT_SCALED_LOCAL_SOLVE_RESULTS.md
Note/CODEX_MDOT5_SOURCE_MICRODOMAIN_RESULTS.md,md,17092,41a247bf0ed3c5026561cad36186c463fc41d610018fb561a98167d3508b7094,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_SOURCE_MICRODOMAIN_RESULTS.md
Note/CODEX_MDOT5_SPLIT_SOURCE_BAND_COLLOCATION_RESULTS.md,md,6401,5a6cb30f4b1943b37b50f2292bbd3ceb142340ca82c9dfa6b5c5f1e4326dff1e,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_SPLIT_SOURCE_BAND_COLLOCATION_RESULTS.md
Note/CODEX_MDOT5_WIND_POWERLAW_SLOPE_RESULTS.md,md,4046,974066839195cde1b5a9053acdadc05cd256bfb6c807275efea45782569d6a7f,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_WIND_POWERLAW_SLOPE_RESULTS.md
Note/CODEX_MDOT5_WIND_SPRINT_RESULTS.md,md,36502,e0314798f7194305b5e7d09e6f2e20c97063e1ebef7492f578d7ee567e62c4ab,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_MDOT5_WIND_SPRINT_RESULTS.md
Note/CODEX_OFFSET_SONIC_FLOWMAP_NEXT_STRATEGY.md,md,16487,2298a228ab0810c9499ffb761951b2d257c6d848258d3e9a1c36d3df1403b46c,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_OFFSET_SONIC_FLOWMAP_NEXT_STRATEGY.md
Note/CODEX_OUTER_BUFFER_CONTINUATION_TO0897_RESULTS.md,md,6003,e1d9bf8acca2d67fd6ee56e8faeb5cb1fbeaa42fe2854c582bf8a7e644cd15e0,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_OUTER_BUFFER_CONTINUATION_TO0897_RESULTS.md
Note/CODEX_OUTER_BUFFER_NO_SEED_LADDER_RESULTS.md,md,5453,2543b9b14c3dc849688f20b27ca54627548cfc306b4fa21bc0e9dc87bd74aa09,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_OUTER_BUFFER_NO_SEED_LADDER_RESULTS.md
Note/CODEX_OUTER_BUFFER_PREDICTOR_AB_RESULTS.md,md,6173,daea9958c9af16dc05f4b8061e926a1287ed89b0dd2dec32ad8e0bb9f9c995bb,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_OUTER_BUFFER_PREDICTOR_AB_RESULTS.md
Note/CODEX_OUTER_BUFFER_SEED_ACCEPT_TO090_RESULTS.md,md,6162,598ecec2700120d5aec247fe5db3628359e298cfadb65c1e2a4772b1487abfad,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_OUTER_BUFFER_SEED_ACCEPT_TO090_RESULTS.md
Note/CODEX_OUTER_BUFFER_SOURCE_FRACTION_NEXT_REVIEW(1).md,md,22558,5bb1636de0679f7714cb618aee71932f5cd86ab59f56642502fbbdebefb28596,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_OUTER_BUFFER_SOURCE_FRACTION_NEXT_REVIEW(1).md
Note/CODEX_OUTER_BUFFER_VALIDATION_088_090_RESULTS.md,md,3826,bbf7079045c39f638d70ad5a1d3ff9d26391c9ed8bdbd4299aac824b38e9b426,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_OUTER_BUFFER_VALIDATION_088_090_RESULTS.md
Note/CODEX_PHYSICAL_GATE_AUTOMATION_RESULTS.md,md,3084,1158f7dbb53435a3e78fc544c16afe77a26e7bbefb78b5beb01d727a5d44fef0,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_PHYSICAL_GATE_AUTOMATION_RESULTS.md
Note/CODEX_POINT2_TO5_STREAM_AND_HIGH_MDOT_RUN_RESULTS.md,md,6323,41708de37aba146ec2f6900e1552b496c1dd8a929255f99668f709c385044d69,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_POINT2_TO5_STREAM_AND_HIGH_MDOT_RUN_RESULTS.md
Note/CODEX_POST_DESINGULARIZED_FOLD_NEXT_STEPS.md,md,14809,027015504cfe15ca46e3a171c274e32a16f2dcb21713e4c45bf1b8c4f6adc802,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_POST_DESINGULARIZED_FOLD_NEXT_STEPS.md
Note/CODEX_POST_FOLD_GLOBAL_FAMILY_AND_RANK_DEFECT_PLAN.md,md,14865,0abc0574e7e139062b9f0a9daf112ae9194f32156691b10c9d85aee1954c99f9,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_POST_FOLD_GLOBAL_FAMILY_AND_RANK_DEFECT_PLAN.md
Note/CODEX_REPAIR_ISOLATED_SLIM_SOLVER.md,md,21233,f34881d555ae634d53843a5f1947b0604db87ec3bf3712ca33710ed05316bd95,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_REPAIR_ISOLATED_SLIM_SOLVER.md
Note/CODEX_SECOND_CRITICAL_DESINGULARIZED_DAE_PLAN.md,md,15058,2c92b2eaaa8477c5c85f33dcb5f4067f38b67519411d57c2dc8c3043c2077772,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_SECOND_CRITICAL_DESINGULARIZED_DAE_PLAN.md
Note/CODEX_SLIM_WIND_UPGRADE.md,md,28193,2206a2f39acaf5d48bdd5470c9a72e45a28b8de17bffe0d50e0670e0a0e8b1cb,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_SLIM_WIND_UPGRADE.md
Note/CODEX_SLOPE_LAW_GRID_VALIDATION_NEXT_STEPS.md,md,5633,f8bfbc7273123abddf07d05b7dc7e65faa5581ade740bf7d88e6bf3fb4ef9f4c,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_SLOPE_LAW_GRID_VALIDATION_NEXT_STEPS.md
Note/CODEX_SONIC_TAYLOR_REGULARITY_PATCH_PLAN.md,md,20255,e75f0792f44d061918b69c32a50e2c0fe2198eacb1878e587c1d6e46be3fd5c2,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_SONIC_TAYLOR_REGULARITY_PATCH_PLAN.md
Note/CODEX_SOURCE_BAND_HS_ENDPOINT_RELEASE_RESULTS.md,md,6845,e828bfad98b0aa0a904fb1fa132f0d1e01a330087eafe5b811593a7939f9895f,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_SOURCE_BAND_HS_ENDPOINT_RELEASE_RESULTS.md
Note/CODEX_SOURCE_BAND_HS_IMPLICIT_RESULTS.md,md,5381,d94b3a68ce0a8708bca914f3516d382e3c5bed427288d0b8636ab07a1b727c6d,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_SOURCE_BAND_HS_IMPLICIT_RESULTS.md
Note/CODEX_SOURCE_BAND_OLD_SOURCE_RECONCILIATION_RESULTS.md,md,7465,771c6b1954d50ff8019f7248269d09e5a81b0e5e2d86e5428b695bd9da43f622,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_SOURCE_BAND_OLD_SOURCE_RECONCILIATION_RESULTS.md
Note/CODEX_SOURCE_BAND_PRODUCTION_HSFV_RESULTS.md,md,31295,f2fea0769a7e226cd76d563fb4fadb2bd7dc9ae01d2a3b19479468243a384994,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_SOURCE_BAND_PRODUCTION_HSFV_RESULTS.md
Note/CODEX_SOURCE_BAND_REPLACEMENT_HOMOTOPY_RESULTS.md,md,8574,ef04df7cf2eeb85c31e0c7474f2e6fa1328061cf48270e719053971ecb9ea4cb,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_SOURCE_BAND_REPLACEMENT_HOMOTOPY_RESULTS.md
Note/CODEX_SOURCE_BAND_REPLACEMENT_TWO_LAYER_RESULTS.md,md,6683,3e4e46fa4255ce893e3f93f008b5c7d63cf87551a11845f727ddcecf54eb113f,tracked,historical_scientific_note,ARCHIVE,Superseded numerical diary; preserve through tag/archive and summarize in milestones.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:Note/CODEX_SOURCE_BAND_REPLACEMENT_TWO_LAYER_RESULTS.md
